cust_id,balance,balance_freq,purchases,oneoff_p,installments_p,cash_advance,p_freq,oneoff_p_freq,p_installments_freq,cash_advance_freq,cash_advance_trx,p_trx,credit_limit,payments,minimum_payments,prc_full_payment,tenure
10545,4497.213951,1.0,2001.19,210.43,1790.76,0.0,1.0,0.083333,1.0,0.0,0.0,30.0,4500.0,3058.768463,5067.863223,0.0,12.0
10546,986.149218,0.454545,0.0,0.0,0.0,2955.030338,0.0,0.0,0.0,0.166667,6.0,0.0,3000.0,832.894753,706.541302,0.0,12.0
10547,257.997181,1.0,1020.47,185.0,835.47,0.0,0.916667,0.083333,0.916667,0.0,0.0,27.0,6500.0,1099.15757,163.155119,0.0,12.0
10548,4507.733288,1.0,4754.32,3636.53,1117.79,0.0,1.0,0.833333,0.75,0.0,0.0,43.0,9500.0,1924.73689,957.077692,0.0,12.0
10549,1117.635883,1.0,0.0,0.0,0.0,97.200877,0.0,0.0,0.0,0.25,3.0,0.0,1200.0,308.089987,361.250401,0.0,12.0
10550,5083.397311,1.0,331.95,331.95,0.0,10384.82416,0.2,0.2,0.0,0.8,31.0,2.0,8000.0,4453.691497,1088.959964,0.0,10.0
10551,3649.559565,0.818182,1490.0,1490.0,0.0,8824.695802,0.083333,0.083333,0.0,0.166667,2.0,1.0,12500.0,573.307364,747.486806,0.0,12.0
10552,77.45581,1.0,558.28,270.52,287.76,0.0,0.916667,0.25,0.833333,0.0,0.0,14.0,8000.0,601.746596,149.982513,0.333333,12.0
10553,1362.418281,1.0,1477.44,900.0,577.44,451.968387,1.0,0.111111,0.888889,0.111111,1.0,10.0,1500.0,559.095981,1058.84479,0.0,9.0
10554,189.12074,0.909091,1051.1,0.0,1051.1,0.0,0.833333,0.0,0.833333,0.0,0.0,13.0,3000.0,1301.155857,168.227161,0.375,12.0
10555,2374.663583,1.0,2242.26,1222.96,1019.3,228.465161,1.0,0.416667,1.0,0.083333,2.0,42.0,2850.0,2073.374513,874.422722,0.0,12.0
10556,1112.070216,1.0,179.24,59.0,120.24,0.0,0.416667,0.083333,0.333333,0.0,0.0,7.0,4000.0,217.546584,368.652894,0.0,12.0
10557,2569.379868,1.0,972.65,162.95,809.7,1390.367155,0.583333,0.166667,0.5,0.166667,5.0,15.0,5500.0,807.047622,590.361005,0.0,12.0
10558,2883.906333,1.0,4620.34,4300.42,319.92,0.0,1.0,0.583333,1.0,0.0,0.0,21.0,7500.0,6476.333335,1090.368608,0.083333,12.0
10559,71.046063,0.181818,1023.8,1023.8,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,20000.0,5872.895164,116.063003,0.0,12.0
10560,3366.051663,1.0,6344.3,4438.8,1905.5,0.0,1.0,0.833333,0.666667,0.0,0.0,54.0,12000.0,2890.901993,694.340138,0.083333,12.0
10561,7190.047748,1.0,1549.61,1549.61,0.0,3269.100834,0.666667,0.666667,0.0,0.75,11.0,19.0,17500.0,1727.425472,1770.058766,0.0,12.0
10562,68.039722,0.454545,734.11,734.11,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,6.0,5000.0,1537.307484,102.554198,0.5,12.0
10563,5066.461251,1.0,2274.21,1282.85,991.36,2854.551358,1.0,0.666667,1.0,0.75,23.0,60.0,5000.0,5174.255034,6174.387335,0.0,12.0
10564,2454.610005,1.0,1635.69,0.0,1635.69,486.813976,1.0,0.0,1.0,0.083333,1.0,33.0,3000.0,1442.488419,1113.097672,0.0,12.0
10565,64.329876,0.272727,627.03,482.03,145.0,0.0,0.25,0.166667,0.166667,0.0,0.0,8.0,6000.0,1513.704151,112.874987,1.0,12.0
10566,1284.63314,1.0,55.5,0.0,55.5,5406.459348,0.083333,0.0,0.083333,0.833333,123.0,1.0,3000.0,3432.757202,421.385587,0.0,12.0
10567,76.93561,0.833333,277.0,277.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,2.0,8500.0,814.605178,109.433095,0.333333,6.0
10568,950.563525,0.909091,7479.95,7479.95,0.0,0.0,0.818182,0.818182,0.0,0.0,0.0,14.0,15000.0,7521.226078,319.437528,0.888889,11.0
10569,5178.179489,1.0,3937.59,2606.42,1331.17,0.0,1.0,0.75,0.833333,0.0,0.0,54.0,9500.0,1248.498168,1143.849403,0.0,12.0
10570,531.455619,1.0,6300.4,6300.4,0.0,0.0,0.833333,0.833333,0.0,0.0,0.0,21.0,16500.0,4924.941312,182.288774,1.0,12.0
10571,263.6992,1.0,1856.64,0.0,1856.64,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1800.0,1591.559543,1991.577214,0.0,12.0
10572,492.070146,0.8,4924.41,4924.41,0.0,0.0,0.8,0.8,0.0,0.0,0.0,48.0,10500.0,3430.597877,149.408227,1.0,10.0
10573,1034.660626,0.833333,1308.11,1308.11,0.0,234.602843,0.5,0.5,0.0,0.166667,1.0,8.0,1500.0,236.764555,207.007715,0.0,6.0
10574,11547.52001,1.0,49039.57,40761.25,8278.32,558.166886,1.0,1.0,0.916667,0.083333,1.0,101.0,22500.0,46930.59824,2974.069421,0.25,12.0
10575,8997.488544,1.0,4604.72,4020.33,584.39,1854.533843,0.916667,0.666667,0.75,0.166667,8.0,46.0,9000.0,4201.889848,7060.930982,0.0,12.0
10576,9149.4096,1.0,227.8,227.8,0.0,5583.937965,0.333333,0.333333,0.0,0.666667,13.0,4.0,9500.0,6710.905443,6510.915661,0.0,12.0
10577,1296.922119,1.0,2327.49,2327.49,0.0,1873.271885,0.666667,0.666667,0.0,0.25,6.0,18.0,6000.0,2322.412643,360.670758,0.0,12.0
10578,1758.979585,0.818182,1199.0,1199.0,0.0,8552.910316,0.090909,0.090909,0.0,0.636364,17.0,1.0,6750.0,11634.38713,422.041626,0.111111,11.0
10579,194.493602,1.0,1174.76,0.0,1174.76,0.0,1.0,0.0,1.0,0.0,0.0,41.0,4500.0,1280.294998,203.755356,0.0,12.0
10580,3294.37955,1.0,0.0,0.0,0.0,2546.891416,0.0,0.0,0.0,0.083333,3.0,0.0,4000.0,1084.059239,1228.291582,0.0,12.0
10581,5404.202992,1.0,469.0,286.0,183.0,8005.22508,0.666667,0.166667,0.333333,0.833333,52.0,4.0,7000.0,2676.467444,1468.475204,0.0,6.0
10582,5484.800476,1.0,0.0,0.0,0.0,1239.217984,0.0,0.0,0.0,0.666667,8.0,0.0,6000.0,2060.020446,1306.960035,0.0,12.0
10583,181.463092,1.0,133.39,133.39,0.0,219.143859,0.25,0.25,0.0,0.166667,2.0,3.0,2500.0,168.425788,169.473399,0.0,12.0
10584,1311.732049,1.0,10700.63,2912.65,7787.98,0.0,0.916667,0.5,1.0,0.0,0.0,222.0,6000.0,9853.313787,280.014823,0.818182,12.0
10585,542.218074,1.0,0.0,0.0,0.0,1074.741949,0.0,0.0,0.0,0.166667,2.0,0.0,1500.0,1328.855136,189.52525,0.0,12.0
10586,1029.101022,1.0,49.1,0.0,49.1,0.0,0.25,0.0,0.25,0.0,0.0,3.0,1000.0,59.924534,8269.955787,0.0,12.0
10587,1202.975648,1.0,11313.77,10133.7,1180.07,0.0,1.0,1.0,0.833333,0.0,0.0,98.0,6000.0,10718.04224,281.611634,0.833333,12.0
10588,1095.379426,1.0,0.0,0.0,0.0,282.895246,0.0,0.0,0.0,0.25,3.0,0.0,1200.0,432.048813,256.494357,0.0,12.0
10589,4546.766836,1.0,3525.37,0.0,3525.37,0.0,1.0,0.0,1.0,0.0,0.0,66.0,15000.0,14083.96809,1442.933291,0.25,12.0
10590,28.934197,0.909091,258.74,258.74,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,16.0,12000.0,502.486404,105.034384,1.0,12.0
10591,3457.086184,1.0,2448.6,0.0,2448.6,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1700.0,227.514473,38512.12477,0.0,12.0
10592,23.290641,0.727273,293.99,194.99,99.0,0.0,0.5,0.25,0.166667,0.0,0.0,6.0,12500.0,287.796655,93.027601,0.333333,12.0
10593,9559.783145,1.0,709.0,709.0,0.0,771.711794,0.3,0.3,0.0,0.3,3.0,3.0,10500.0,2447.227264,2042.09446,0.0,10.0
10594,2154.175363,1.0,1628.07,1628.07,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,8.0,5000.0,654.505745,507.655831,0.0,12.0
10595,2627.184835,1.0,0.0,0.0,0.0,3216.192328,0.0,0.0,0.0,0.083333,7.0,0.0,3150.0,394.285767,10636.14839,0.0,12.0
10596,2689.586312,1.0,0.0,0.0,0.0,2224.68646,0.0,0.0,0.0,0.083333,1.0,0.0,7000.0,809.880619,663.360789,0.0,12.0
10597,11.890862,0.090909,165.0,165.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,15000.0,0.0,,0.0,12.0
10598,3452.538704,1.0,11681.64,11681.64,0.0,0.0,1.0,1.0,0.0,0.0,0.0,141.0,10500.0,8145.713972,1198.614519,0.0,12.0
10599,1068.031748,0.727273,98.97,0.0,98.97,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,2500.0,3594.989864,445.215577,0.0,12.0
10600,7295.920263,1.0,0.0,0.0,0.0,721.214369,0.0,0.0,0.0,0.25,4.0,0.0,7500.0,1984.351035,3082.801095,0.0,12.0
10601,7975.19143,1.0,1142.15,1017.65,124.5,2652.115823,0.5,0.333333,0.25,0.25,3.0,10.0,9000.0,2079.521171,2902.18515,0.0,12.0
10602,1866.608592,1.0,1494.5,1494.5,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,8.0,8500.0,2031.589282,462.41515,0.0,12.0
10603,259.467265,0.909091,646.24,646.24,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,10000.0,540.021578,183.086463,0.0,12.0
10604,1298.191599,1.0,0.0,0.0,0.0,2052.835555,0.0,0.0,0.0,0.333333,9.0,0.0,3500.0,3009.926784,505.965923,0.083333,12.0
10605,313.387813,1.0,3608.88,2124.75,1484.13,0.0,1.0,0.75,0.75,0.0,0.0,37.0,15000.0,2419.651857,182.527745,1.0,12.0
10606,7088.358802,1.0,0.0,0.0,0.0,3118.050456,0.0,0.0,0.0,0.083333,2.0,0.0,7500.0,4539.526102,2183.319473,0.0,12.0
10607,4458.045588,1.0,0.0,0.0,0.0,2846.034435,0.0,0.0,0.0,0.166667,6.0,0.0,5000.0,985.516901,1708.136351,0.0,12.0
10608,2690.771926,1.0,12465.21,9805.73,2659.48,0.0,1.0,0.583333,1.0,0.0,0.0,79.0,13000.0,9290.702248,653.194444,0.0,12.0
10609,15244.74865,1.0,7823.74,7564.81,258.93,2621.049473,1.0,1.0,1.0,0.083333,2.0,62.0,19000.0,11123.40918,4467.520244,0.0,12.0
10610,0.327199,0.454545,24.64,24.64,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1800.0,45.640106,26.849523,0.0,12.0
10611,2492.726282,1.0,27957.68,23032.97,4924.71,0.0,1.0,1.0,0.916667,0.0,0.0,70.0,9000.0,27255.00752,537.372671,1.0,12.0
10612,47.424621,0.545455,372.0,273.6,98.4,0.0,0.333333,0.166667,0.25,0.0,0.0,7.0,4000.0,662.401178,149.47264,0.2,12.0
10613,4114.723127,1.0,1841.62,1456.94,384.68,4004.273974,1.0,1.0,0.25,0.416667,8.0,21.0,7500.0,7780.322889,950.496396,0.0,12.0
10615,2450.031338,1.0,1678.07,824.21,853.86,0.0,1.0,0.25,1.0,0.0,0.0,33.0,6500.0,682.930065,512.073385,0.0,12.0
10616,8781.831676,1.0,11674.64,9400.96,2273.68,0.0,1.0,1.0,0.916667,0.0,0.0,93.0,16000.0,10377.3612,2372.97281,0.0,12.0
10617,1642.024936,1.0,2094.38,2094.38,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,17.0,4500.0,576.699993,556.378998,0.0,12.0
10618,2739.836747,0.909091,0.0,0.0,0.0,2970.288928,0.0,0.0,0.0,0.363636,5.0,0.0,3000.0,3418.06811,1384.882852,0.0,11.0
10619,1946.447038,1.0,411.38,411.38,0.0,99.078081,0.25,0.25,0.0,0.083333,1.0,5.0,2500.0,1403.266638,513.547978,0.0,12.0
10620,9.962695,0.545455,99.19,0.0,99.19,0.0,0.5,0.0,0.5,0.0,0.0,7.0,4000.0,209.014647,147.337498,0.166667,12.0
10621,394.269079,0.363636,525.0,525.0,0.0,2003.827851,0.083333,0.083333,0.0,0.25,12.0,1.0,2500.0,3747.367504,82.631551,0.0,12.0
10622,5935.917803,1.0,1956.06,1777.14,178.92,0.0,0.916667,0.916667,0.333333,0.0,0.0,48.0,11500.0,1553.147417,1338.082337,0.0,12.0
10623,266.588825,1.0,1750.51,1515.46,235.05,239.188373,1.0,1.0,0.166667,0.166667,2.0,31.0,3500.0,2103.253278,193.898848,0.25,12.0
10624,917.732846,1.0,18.41,0.0,18.41,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,1000.0,1407.291593,424.623595,0.0,12.0
10625,3183.529482,1.0,386.12,386.12,0.0,3715.643596,0.636364,0.636364,0.0,0.363636,7.0,9.0,4000.0,4441.185925,752.309324,0.0,11.0
10626,2071.736764,0.909091,0.0,0.0,0.0,199.214973,0.0,0.0,0.0,0.363636,4.0,0.0,2100.0,553.00439,570.229181,0.0,11.0
10627,6980.581442,1.0,0.0,0.0,0.0,11549.11174,0.0,0.0,0.0,0.416667,15.0,0.0,14500.0,1498.338478,1536.151742,0.0,12.0
10628,724.261595,1.0,625.46,198.4,427.06,0.0,0.583333,0.166667,0.5,0.0,0.0,10.0,7500.0,721.081023,234.277687,0.0,12.0
10629,2469.665655,1.0,963.13,963.13,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,16.0,7000.0,566.87028,639.521888,0.0,12.0
10630,202.190447,0.545455,2011.81,2011.81,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,8.0,2100.0,3144.544042,165.070133,0.8,12.0
10631,6787.661776,1.0,99.5,0.0,99.5,7726.511679,0.833333,0.0,0.75,0.416667,10.0,10.0,8000.0,1775.13958,2293.582697,0.0,12.0
10632,107.298227,0.636364,1084.09,0.0,1084.09,0.0,0.666667,0.0,0.666667,0.0,0.0,9.0,8000.0,1515.629124,152.094041,0.714286,12.0
10633,3946.876897,1.0,207.0,0.0,207.0,1546.727807,0.916667,0.0,0.916667,0.5,11.0,11.0,8500.0,1494.101923,886.539252,0.0,12.0
10634,1246.393805,1.0,1757.47,907.05,850.42,0.0,1.0,0.416667,1.0,0.0,0.0,80.0,5000.0,1254.376139,309.542834,0.0,12.0
10635,7155.328723,1.0,3837.59,1860.18,1977.41,14811.68818,1.0,0.916667,1.0,0.916667,51.0,52.0,9500.0,17739.94594,2500.582848,0.0,12.0
10636,2147.939753,0.818182,117.57,117.57,0.0,1022.23072,0.083333,0.083333,0.0,0.083333,2.0,2.0,8000.0,5441.876882,542.296729,0.1,12.0
10637,32.612745,1.0,1223.41,769.41,454.0,0.0,1.0,1.0,0.916667,0.0,0.0,25.0,6000.0,1222.343069,129.304142,0.8,12.0
10638,5380.796813,1.0,1710.24,817.32,892.92,2292.800636,1.0,0.416667,1.0,0.25,6.0,43.0,6000.0,1572.990843,3215.771919,0.0,12.0
10639,3419.661676,1.0,11.06,11.06,0.0,1261.347779,0.083333,0.083333,0.0,0.083333,1.0,1.0,4000.0,745.984976,1243.56477,0.0,12.0
10640,8900.194109,1.0,0.0,0.0,0.0,4849.693752,0.0,0.0,0.0,0.916667,52.0,0.0,12000.0,2430.864139,2452.882838,0.0,12.0
10641,837.950585,1.0,8273.18,2904.89,5368.29,0.0,1.0,1.0,1.0,0.0,0.0,53.0,7000.0,7883.621179,208.069929,1.0,12.0
10642,2113.098241,1.0,619.93,0.0,619.93,1958.668173,1.0,0.0,0.916667,0.083333,2.0,24.0,4000.0,529.829894,508.775831,0.0,12.0
10643,16.371699,0.3,190.0,0.0,190.0,0.0,0.2,0.0,0.2,0.0,0.0,3.0,4000.0,322.114468,139.674841,0.5,10.0
10644,3774.063585,1.0,7680.08,5050.97,2629.11,0.0,1.0,0.583333,1.0,0.0,0.0,64.0,11500.0,2529.085319,1256.196236,0.0,12.0
10645,1088.031913,1.0,9734.63,3756.01,5978.62,0.0,1.0,1.0,1.0,0.0,0.0,194.0,8500.0,8571.945329,204.762568,0.083333,12.0
10646,2.175751,0.454545,0.0,0.0,0.0,136.662804,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,278.731912,56.686755,0.2,12.0
10647,5248.392421,1.0,8403.17,7469.7,933.47,3141.100688,0.833333,0.666667,0.75,0.5,12.0,117.0,13000.0,8495.972927,1183.069705,0.25,12.0
10648,9.581344,1.0,118.6,70.0,48.6,0.0,1.0,0.083333,0.916667,0.0,0.0,25.0,3300.0,117.780082,56.500841,0.1,12.0
10649,3123.339488,1.0,11202.09,10929.53,272.56,0.0,1.0,1.0,0.583333,0.0,0.0,100.0,7500.0,8317.163283,887.495688,0.083333,12.0
10650,1670.928797,1.0,794.52,794.52,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,16.0,1750.0,1083.625844,1196.302503,0.0,12.0
10651,537.389322,0.9,1704.22,150.5,1553.72,0.0,0.9,0.2,0.8,0.0,0.0,16.0,1500.0,679.888456,160.592311,0.125,10.0
10652,1803.955439,1.0,1044.43,801.35,243.08,103.174612,0.666667,0.416667,0.333333,0.083333,1.0,23.0,5000.0,1068.805913,518.001095,0.0,12.0
10653,2394.126386,1.0,3651.59,1544.79,2106.8,2420.908491,1.0,0.833333,1.0,0.166667,11.0,111.0,4500.0,6925.337419,1646.768053,0.083333,12.0
10654,544.879717,1.0,6477.6,3301.6,3176.0,0.0,1.0,1.0,0.916667,0.0,0.0,83.0,7500.0,6381.236136,235.661045,0.833333,12.0
10655,288.474257,1.0,1025.03,0.0,1025.03,0.0,1.0,0.0,1.0,0.0,0.0,67.0,2800.0,1148.409463,183.177287,0.083333,12.0
10656,1434.097191,1.0,0.0,0.0,0.0,1866.841949,0.0,0.0,0.0,0.083333,2.0,0.0,2400.0,2361.929133,390.202217,0.0,12.0
10657,79.554406,0.636364,472.71,472.71,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,16000.0,563.830183,108.579632,0.0,12.0
10658,2134.513436,1.0,733.35,78.6,654.75,5716.149236,0.818182,0.181818,0.818182,0.181818,7.0,11.0,3000.0,6801.933334,1017.637027,0.090909,11.0
10659,4925.502001,1.0,3050.72,989.14,2061.58,10901.29827,0.583333,0.333333,0.333333,0.416667,24.0,16.0,11500.0,21320.89625,3913.712987,0.166667,12.0
10660,62.32157,0.636364,601.35,468.0,133.35,0.0,0.416667,0.333333,0.333333,0.0,0.0,10.0,7000.0,704.075312,161.420141,0.25,12.0
10661,1062.752143,1.0,0.0,0.0,0.0,496.76383,0.0,0.0,0.0,0.166667,3.0,0.0,1200.0,720.3446,369.566083,0.0,12.0
10662,5347.377116,0.545455,0.0,0.0,0.0,9671.336737,0.0,0.0,0.0,0.083333,1.0,0.0,10500.0,3239.303839,3614.801495,0.0,12.0
10663,8.555864,1.0,0.0,0.0,0.0,75.612993,0.0,0.0,0.0,0.083333,1.0,0.0,5000.0,74.218884,96.13968,0.0,12.0
10665,164.649775,1.0,1764.86,1149.34,615.52,0.0,1.0,0.666667,0.916667,0.0,0.0,21.0,10000.0,1768.463643,212.73674,1.0,12.0
10666,299.765294,1.0,2352.2,1136.7,1215.5,0.0,0.916667,0.666667,0.75,0.0,0.0,30.0,6500.0,2671.279796,185.468819,0.25,12.0
10667,3725.636832,1.0,0.0,0.0,0.0,516.029064,0.0,0.0,0.0,0.666667,9.0,0.0,4000.0,1221.274221,1537.255049,0.0,12.0
10668,306.877248,1.0,3877.85,2183.56,1694.29,0.0,0.916667,0.666667,0.75,0.0,0.0,29.0,12500.0,3639.443058,205.024983,1.0,12.0
10669,14411.95798,1.0,5958.17,3161.46,2796.71,0.0,1.0,0.583333,1.0,0.0,0.0,98.0,15000.0,7839.750264,8096.79502,0.0,12.0
10670,1759.969888,1.0,5969.33,3755.24,2214.09,1777.022586,1.0,1.0,1.0,0.25,4.0,92.0,16500.0,7272.999505,445.131364,0.25,12.0
10671,1482.235539,1.0,14604.87,2475.93,12128.94,0.0,1.0,0.583333,1.0,0.0,0.0,219.0,15500.0,14462.63056,340.717801,1.0,12.0
10672,6014.806806,1.0,433.63,433.63,0.0,2433.987199,0.25,0.25,0.0,0.583333,13.0,5.0,7000.0,1534.75789,1663.455756,0.0,12.0
10673,5619.157028,1.0,2790.76,2549.25,241.51,0.0,1.0,1.0,0.333333,0.0,0.0,36.0,14000.0,1778.284067,1355.651702,0.0,12.0
10674,365.12275,1.0,571.32,0.0,571.32,4961.005282,0.5,0.0,0.333333,0.416667,14.0,3.0,4000.0,5308.488824,216.48223,0.454545,12.0
10675,1728.079372,1.0,0.0,0.0,0.0,1662.824051,0.0,0.0,0.0,0.166667,4.0,0.0,1800.0,141.505315,10592.53719,0.0,12.0
10676,1043.249828,1.0,281.25,0.0,281.25,1361.24762,1.0,0.0,0.888889,0.444444,4.0,9.0,1200.0,634.96657,965.13244,0.0,9.0
10677,2571.925816,1.0,1701.9,464.9,1237.0,1089.064313,1.0,0.25,1.0,0.333333,5.0,55.0,3000.0,710.210734,684.951673,0.0,12.0
10678,7760.5254,1.0,14332.92,10588.97,3743.95,0.0,1.0,0.909091,0.909091,0.0,0.0,152.0,16000.0,7116.531862,2117.186083,0.0,11.0
10679,61.644247,0.363636,490.6,0.0,490.6,0.0,0.272727,0.0,0.272727,0.0,0.0,3.0,18000.0,1197.347043,131.19619,1.0,11.0
10680,0.0,0.0,0.0,0.0,0.0,310.888779,0.0,0.0,0.0,0.083333,1.0,0.0,9000.0,0.0,,0.0,12.0
10681,1724.2041,1.0,8371.19,4192.8,4178.39,959.946429,1.0,0.5,1.0,0.083333,1.0,87.0,3800.0,9582.782864,1805.370785,0.25,12.0
10682,558.989996,0.818182,4552.44,1234.0,3318.44,0.0,0.75,0.166667,0.583333,0.0,0.0,15.0,5000.0,5496.343824,173.931803,1.0,12.0
10683,15.728894,0.272727,202.0,202.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,2000.0,200.169721,43.909196,0.0,12.0
10684,3808.073463,0.909091,6030.34,2874.89,3155.45,7279.880364,1.0,0.5,1.0,0.5,62.0,104.0,7000.0,17084.85192,2068.25205,0.090909,12.0
10685,28.394518,0.181818,379.3,0.0,379.3,0.0,0.166667,0.0,0.166667,0.0,0.0,6.0,2500.0,534.818301,28.994494,0.181818,12.0
10686,2515.968879,1.0,1877.24,926.9,950.34,0.0,0.166667,0.166667,0.083333,0.0,0.0,29.0,8500.0,4503.07943,810.909841,0.083333,12.0
10688,408.069031,1.0,3660.97,3660.97,0.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,7500.0,4471.044825,188.409994,0.666667,12.0
10689,975.165854,1.0,2281.56,2281.56,0.0,98.596565,0.916667,0.916667,0.0,0.166667,2.0,29.0,20000.0,2068.187388,243.235999,0.0,12.0
10690,879.190921,1.0,45.65,45.65,0.0,1246.223848,0.083333,0.083333,0.0,0.166667,2.0,1.0,1200.0,1589.980022,439.870516,0.1,12.0
10691,2331.38017,1.0,1919.66,1310.9,608.76,0.0,0.916667,0.416667,0.75,0.0,0.0,34.0,6000.0,6725.483653,609.161536,0.0,12.0
10692,27.20711,0.818182,685.08,220.0,465.08,0.0,0.583333,0.25,0.5,0.0,0.0,24.0,13000.0,798.047921,66.969941,0.25,12.0
10693,1418.254924,1.0,362.13,0.0,362.13,0.0,1.0,0.0,1.0,0.0,0.0,19.0,1200.0,496.114334,15914.72154,0.0,12.0
10694,1.979916,0.125,80.0,80.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,1.0,1500.0,0.0,,0.0,8.0
10695,331.586253,1.0,3703.36,1653.98,2049.38,0.0,1.0,1.0,1.0,0.0,0.0,54.0,7500.0,3229.189675,195.370312,0.916667,12.0
10696,10359.45471,1.0,12650.0,12650.0,0.0,2781.682203,0.25,0.25,0.0,0.166667,2.0,10.0,10500.0,7566.470234,9170.428051,0.0,12.0
10697,2144.477682,1.0,228.35,228.35,0.0,1908.662268,0.333333,0.333333,0.0,0.083333,1.0,7.0,4000.0,2520.722012,507.937007,0.0,12.0
10698,2927.082849,0.9,0.0,0.0,0.0,3987.822594,0.0,0.0,0.0,0.3,5.0,0.0,4000.0,862.790575,1178.426048,0.0,10.0
10699,654.747715,1.0,1969.24,567.47,1401.77,0.0,0.916667,0.25,0.916667,0.0,0.0,30.0,12000.0,2011.781378,219.067764,0.0,12.0
10700,1162.770552,1.0,533.36,0.0,533.36,19.292323,0.666667,0.0,0.583333,0.083333,1.0,8.0,1200.0,632.227172,1395.576542,0.0,12.0
10701,4094.433899,1.0,0.0,0.0,0.0,1618.325972,0.0,0.0,0.0,0.5,8.0,0.0,7500.0,1070.599052,1441.148962,0.0,12.0
10702,278.142977,1.0,1901.94,367.0,1534.94,0.0,1.0,0.166667,1.0,0.0,0.0,34.0,4500.0,1624.241905,168.938924,0.0,12.0
10703,5941.847384,1.0,0.0,0.0,0.0,744.138154,0.0,0.0,0.0,0.166667,2.0,0.0,7000.0,1756.829998,2166.204489,0.0,12.0
10704,983.339069,1.0,5601.54,3073.82,2527.72,36.336457,1.0,0.75,1.0,0.083333,1.0,182.0,7500.0,4807.552996,207.134142,0.166667,12.0
10705,820.05973,1.0,162.56,0.0,162.56,0.0,0.5,0.0,0.5,0.0,0.0,6.0,1000.0,215.685296,7281.645049,0.0,12.0
10706,7025.757291,1.0,66.32,66.32,0.0,8733.135566,0.083333,0.083333,0.0,0.583333,16.0,1.0,9000.0,9547.622542,2385.432813,0.0,12.0
10707,1.411754,0.2,19.9,0.0,19.9,0.0,0.2,0.0,0.1,0.0,0.0,2.0,6500.0,49.622958,48.782575,0.5,10.0
10708,5656.069801,1.0,362.36,362.36,0.0,7240.433194,0.25,0.25,0.0,1.25,12.0,2.0,8000.0,683.421497,2036.877611,0.0,8.0
10709,2705.591995,1.0,818.02,326.02,492.0,2758.007287,1.0,0.083333,1.0,0.083333,3.0,14.0,3000.0,4055.34116,1002.627519,0.083333,12.0
10710,235.294264,1.0,1286.2,1286.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,24.0,4000.0,1272.434565,218.00803,0.0,12.0
10711,3472.806962,1.0,1800.0,0.0,1800.0,2642.846513,1.0,0.0,1.0,0.083333,7.0,12.0,6000.0,2214.368263,4093.868044,0.0,12.0
10712,2892.138807,1.0,0.0,0.0,0.0,129.381701,0.0,0.0,0.0,0.333333,5.0,0.0,3000.0,666.956678,1066.060177,0.0,12.0
10713,145.973232,0.818182,1131.08,0.0,1131.08,0.0,0.583333,0.0,0.5,0.0,0.0,25.0,18000.0,1317.549381,481.452747,0.25,12.0
10714,1943.792266,1.0,83.35,0.0,83.35,0.0,0.142857,0.0,0.142857,0.0,0.0,1.0,4000.0,290.353132,276.463002,0.0,7.0
10715,2119.537904,1.0,342.07,270.07,72.0,0.0,0.583333,0.5,0.166667,0.0,0.0,11.0,3000.0,3505.371815,894.910352,0.0,12.0
10716,233.395491,0.818182,2025.0,2025.0,0.0,385.62779,0.75,0.75,0.0,0.083333,1.0,21.0,6000.0,2420.445403,118.312302,0.5,12.0
10717,318.186198,1.0,3548.64,2949.37,599.27,0.0,1.0,0.916667,1.0,0.0,0.0,51.0,20000.0,3908.960912,199.621137,1.0,12.0
10718,448.190189,1.0,1687.29,1687.29,0.0,0.0,0.5,0.5,0.0,0.0,0.0,8.0,11500.0,1464.000198,261.032083,0.166667,12.0
10719,908.354652,1.0,231.35,0.0,231.35,944.183414,1.0,0.0,0.857143,0.142857,3.0,7.0,1000.0,161.97536,930.115009,0.0,7.0
10720,546.844163,1.0,2427.26,1587.34,839.92,0.0,1.0,1.0,1.0,0.0,0.0,30.0,5000.0,1747.703784,176.211823,0.333333,12.0
