enrollee_id,city,city_development_index,gender,relevant_exp,enrolled_university,edu_level,major_discipline,exp,company_size,company_type,last_new_job,training_hours,target,Xgrp
567,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,126.0,0,test
9049,city_90,0.698,Male,No,Full time course,Graduate,STEM,9,50-99,,never,55.0,0,test
5741,city_48,0.493,Male,No,no_enrollment,Graduate,STEM,4,,,2,18.0,0,test
24983,city_16,0.91,,Has,no_enrollment,Phd,STEM,7,1000-4999,Public Sector,1,81.0,0,test
9400,city_128,0.527,Male,Has,no_enrollment,Graduate,STEM,17,<10,Pvt Ltd,never,24.0,0,test
29813,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,20.0,0,test
27221,city_165,0.903,Male,Has,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,1,35.0,0,test
25760,city_160,0.92,Male,Has,Part time course,Graduate,STEM,6,,,1,43.0,1,test
28318,city_61,0.913,Male,Has,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,2,12.0,0,test
24009,city_21,0.624,,No,Full time course,Masters,STEM,20,10000+,Pvt Ltd,1,27.0,1,test
11108,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,98.0,0,test
30628,city_16,0.91,Male,Has,no_enrollment,Graduate,Humanities,10,10000+,Pvt Ltd,3,29.0,0,test
4755,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,1,,Pvt Ltd,never,68.0,1,test
8310,city_83,0.923,,Has,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,122.0,0,test
25270,city_114,0.926,Male,No,Full time course,High School,,4,10000+,Pvt Ltd,never,30.0,0,test
8260,city_11,0.55,,No,no_enrollment,High School,,2,,,never,94.0,1,test
4558,city_115,0.789,,No,no_enrollment,High School,,<1,,Pvt Ltd,never,15.0,0,test
21299,city_103,0.92,Male,Has,Full time course,Graduate,STEM,12,10000+,Pvt Ltd,2,11.0,0,test
6691,city_123,0.738,Male,No,Part time course,Graduate,STEM,9,,,4,55.0,1,test
10536,city_16,0.91,Male,Has,no_enrollment,Phd,STEM,>20,,,1,49.0,0,test
23373,city_136,0.897,,Has,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,20.0,1,test
19108,city_160,0.92,Male,Has,no_enrollment,,,20,100-500,Pvt Ltd,>4,20.0,0,test
16187,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,44.0,0,test
3849,city_103,0.92,Female,Has,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,16.0,0,test
5784,city_100,0.887,,Has,no_enrollment,Graduate,STEM,17,50-99,,>4,23.0,1,test
4740,city_70,0.698,Male,No,no_enrollment,Graduate,STEM,3,<10,,1,44.0,0,test
31502,city_75,0.939,Male,Has,no_enrollment,Graduate,,>20,100-500,Pvt Ltd,3,57.0,0,test
12015,city_136,0.897,Male,Has,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,1,15.0,0,test
13563,city_11,0.55,Male,Has,Part time course,Masters,STEM,7,10/49,Pvt Ltd,2,45.0,1,test
14103,city_64,0.6659999999999999,Male,Has,Part time course,Graduate,STEM,15,100-500,Pvt Ltd,>4,328.0,0,test
7165,city_21,0.624,,Has,no_enrollment,,,3,10/49,Early Stage Startup,1,53.0,1,test
12627,city_165,0.903,,No,no_enrollment,,,6,,,never,56.0,1,test
27792,city_103,0.92,Male,No,no_enrollment,Graduate,Other,11,,,>4,74.0,0,test
3170,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,30.0,0,test
28327,city_65,0.802,Male,Has,no_enrollment,Graduate,STEM,8,,,2,17.0,0,test
32566,city_103,0.92,Male,No,no_enrollment,Graduate,Humanities,13,,,>4,226.0,0,test
18797,city_71,0.884,,Has,no_enrollment,Masters,Humanities,5,50-99,Pvt Ltd,1,32.0,0,test
26704,city_21,0.624,Male,No,Full time course,Graduate,STEM,2,,,never,82.0,0,test
19444,city_134,0.698,Male,No,Full time course,Graduate,STEM,5,,,1,136.0,1,test
27388,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,108.0,1,test
28852,city_138,0.836,Male,No,Full time course,High School,,6,,,never,108.0,0,test
30054,city_21,0.624,Male,No,Full time course,Graduate,STEM,5,,,never,92.0,0,test
7855,city_65,0.802,,Has,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,4,66.0,0,test
26653,city_16,0.91,,Has,no_enrollment,Masters,Humanities,<1,50-99,Early Stage Startup,1,6.0,0,test
23340,city_21,0.624,Female,Has,Full time course,Graduate,No Major,3,10/49,,1,78.0,1,test
16371,city_11,0.55,,Has,no_enrollment,Masters,STEM,2,<10,,1,36.0,1,test
8191,city_91,0.691,,Has,Full time course,Graduate,STEM,3,10/49,Pvt Ltd,1,91.0,0,test
15508,city_23,0.899,Male,Has,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,never,5.0,0,test
31096,city_65,0.802,Male,Has,no_enrollment,Graduate,STEM,19,<10,Pvt Ltd,3,15.0,0,test
5814,city_11,0.55,Male,Has,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,18.0,1,test
30092,city_114,0.926,Male,Has,no_enrollment,High School,,18,100-500,Pvt Ltd,2,6.0,0,test
23410,city_21,0.624,,Has,Full time course,Graduate,STEM,5,5000-9999,Pvt Ltd,2,4.0,0,test
19532,city_114,0.926,,Has,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,4,43.0,0,test
18062,city_114,0.926,Male,Has,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,91.0,0,test
32859,city_71,0.884,,Has,no_enrollment,Masters,STEM,2,5000-9999,Pvt Ltd,never,174.0,1,test
16968,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,56.0,0,test
15042,city_128,0.527,Male,Has,no_enrollment,Graduate,No Major,4,10000+,Pvt Ltd,1,39.0,1,test
14065,city_160,0.92,Male,No,no_enrollment,Graduate,Humanities,2,500-999,Pvt Ltd,2,84.0,0,test
4144,city_103,0.92,,Has,no_enrollment,Masters,STEM,6,<10,,2,15.0,0,test
11007,city_46,0.762,,Has,Part time course,Graduate,STEM,9,,,1,54.0,1,test
782,city_103,0.92,Male,Has,Full time course,Graduate,STEM,7,<10,NGO,1,27.0,0,test
32422,city_21,0.624,Male,Has,Full time course,Graduate,STEM,4,10/49,Early Stage Startup,1,10.0,0,test
5317,city_23,0.899,Male,Has,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,2,52.0,0,test
13589,city_21,0.624,,No,no_enrollment,Graduate,STEM,9,,,1,13.0,1,test
31009,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,312.0,0,test
19630,city_136,0.897,Male,Has,Part time course,Masters,STEM,6,50-99,Pvt Ltd,4,16.0,0,test
14465,city_114,0.926,Male,Has,no_enrollment,High School,,>20,<10,Pvt Ltd,never,12.0,0,test
14286,city_103,0.92,Male,Has,no_enrollment,Masters,STEM,17,<10,Early Stage Startup,1,53.0,0,test
17103,city_11,0.55,Male,No,Full time course,Graduate,STEM,<1,,,1,86.0,1,test
9906,city_16,0.91,Male,Has,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,3,24.0,0,test
22280,city_23,0.899,Male,Has,Part time course,Graduate,STEM,15,500-999,Public Sector,>4,27.0,0,test
1164,city_103,0.92,Female,Has,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,58.0,0,test
18184,city_138,0.836,Male,Has,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,2,40.0,0,test
5808,city_165,0.903,Male,Has,no_enrollment,Masters,STEM,6,,,1,18.0,0,test
32578,city_28,0.939,Male,Has,no_enrollment,Masters,STEM,5,10/49,Pvt Ltd,1,55.0,1,test
26537,city_11,0.55,Male,Has,Full time course,Graduate,STEM,16,<10,Early Stage Startup,2,30.0,1,test
28917,city_103,0.92,,No,Full time course,Graduate,STEM,2,<10,Pvt Ltd,1,57.0,0,test
29741,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,21.0,0,test
3968,city_103,0.92,Male,No,Full time course,Graduate,STEM,6,,Pvt Ltd,never,56.0,0,test
17213,city_16,0.91,,No,no_enrollment,Graduate,Other,14,50-99,Pvt Ltd,>4,116.0,1,test
17987,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,7,,,1,45.0,0,test
2914,city_114,0.926,Male,Has,no_enrollment,,,>20,,Pvt Ltd,3,58.0,0,test
25444,city_40,0.7759999999999999,Male,Has,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,1,22.0,0,test
29175,city_103,0.92,,No,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,12.0,0,test
10189,city_103,0.92,,Has,no_enrollment,Graduate,STEM,8,500-999,Pvt Ltd,2,300.0,0,test
23441,city_21,0.624,,Has,Full time course,Graduate,STEM,2,10000+,Pvt Ltd,,43.0,1,test
11480,city_65,0.802,Male,Has,Full time course,High School,,8,50-99,,never,12.0,0,test
20261,city_103,0.92,Male,Has,no_enrollment,Masters,Humanities,19,10/49,,3,75.0,1,test
1,city_103,0.92,Male,No,no_enrollment,High School,,2,,Pvt Ltd,never,150.0,0,test
855,city_103,0.92,,Has,no_enrollment,Graduate,STEM,11,500-999,,2,41.0,0,test
25438,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,>4,67.0,0,test
15257,city_40,0.7759999999999999,Male,Has,no_enrollment,Graduate,STEM,>20,,,4,90.0,0,test
30200,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,13.0,0,test
29473,city_160,0.92,Male,Has,no_enrollment,Graduate,STEM,7,5000-9999,Public Sector,>4,50.0,0,test
25722,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,72.0,0,test
20402,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,3,50-99,Funded Startup,2,58.0,1,test
31681,city_13,0.8270000000000001,Male,No,,Graduate,STEM,4,,,1,78.0,0,test
32507,city_103,0.92,Other,No,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,206.0,0,test
15153,city_159,0.843,Male,Has,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,1,14.0,0,test
4769,city_103,0.92,Male,Has,Full time course,Graduate,STEM,3,50-99,Funded Startup,1,118.0,0,test
24071,city_80,0.847,Male,No,Full time course,High School,,2,,,1,7.0,0,test
29780,city_103,0.92,Female,Has,no_enrollment,Graduate,Other,17,1000-4999,Pvt Ltd,2,46.0,0,test
18227,city_100,0.887,,No,no_enrollment,Masters,Business Degree,<1,,,1,150.0,1,test
31146,city_10,0.895,Male,Has,Part time course,Graduate,STEM,3,10/49,Pvt Ltd,never,33.0,0,test
32667,city_136,0.897,Male,Has,no_enrollment,Graduate,Arts,14,,,2,24.0,0,test
22615,city_21,0.624,,Has,no_enrollment,Graduate,STEM,<1,<10,NGO,1,10.0,0,test
531,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,80.0,0,test
7024,city_16,0.91,Male,No,Full time course,Graduate,STEM,6,,,never,14.0,0,test
3874,city_160,0.92,Male,No,Full time course,High School,,2,<10,Pvt Ltd,1,20.0,0,test
33260,city_21,0.624,Female,Has,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,1,48.0,1,test
23437,city_21,0.624,,Has,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,2,108.0,1,test
7565,city_73,0.754,Male,No,Full time course,Graduate,STEM,8,,,>4,44.0,1,test
22257,city_103,0.92,Male,Has,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,1,6.0,0,test
26211,city_103,0.92,Male,Has,Full time course,Graduate,STEM,6,500-999,Pvt Ltd,2,23.0,1,test
11624,city_16,0.91,Male,No,no_enrollment,Primary School,,2,,,never,12.0,0,test
27360,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,14.0,0,test
14214,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,2,12.0,0,test
22054,city_160,0.92,Male,Has,no_enrollment,Graduate,STEM,5,,,1,31.0,1,test
29245,city_102,0.804,Male,No,no_enrollment,Graduate,Humanities,,,,1,91.0,1,test
27876,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,18,,,1,70.0,0,test
988,city_16,0.91,Male,Has,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,2,78.0,0,test
24078,city_80,0.847,,Has,no_enrollment,Graduate,STEM,13,50-99,,2,104.0,0,test
26074,city_73,0.754,Male,Has,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,>4,57.0,0,test
5224,city_143,0.74,Male,No,no_enrollment,Graduate,STEM,>20,,,1,12.0,0,test
32271,city_145,0.555,Male,Has,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,145.0,0,test
5924,city_31,0.807,Male,Has,no_enrollment,Graduate,STEM,>20,,,1,37.0,0,test
27103,city_16,0.91,Male,Has,no_enrollment,Graduate,Arts,12,10000+,Pvt Ltd,4,59.0,0,test
32028,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,,Public Sector,>4,62.0,1,test
10280,city_67,0.855,Female,No,Full time course,Phd,STEM,14,1000-4999,Public Sector,2,140.0,0,test
21911,city_114,0.926,,Has,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,4,83.0,0,test
13488,city_138,0.836,Male,Has,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,1,96.0,0,test
7113,city_102,0.804,Male,Has,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,37.0,0,test
12150,city_120,0.78,Male,No,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,>4,28.0,1,test
2180,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,50.0,0,test
27196,city_103,0.92,Male,Has,Full time course,Graduate,STEM,7,10/49,Pvt Ltd,4,37.0,1,test
4497,city_21,0.624,Male,No,Full time course,Graduate,STEM,2,,,never,31.0,1,test
11019,city_28,0.939,Male,Has,no_enrollment,Phd,STEM,>20,1000-4999,Public Sector,>4,161.0,0,test
9798,city_16,0.91,Male,No,no_enrollment,Masters,STEM,18,,,>4,55.0,0,test
24011,city_102,0.804,Male,Has,no_enrollment,Graduate,STEM,7,,,1,65.0,1,test
1430,city_103,0.92,Male,No,Full time course,Graduate,STEM,3,50-99,Public Sector,1,224.0,0,test
25748,city_23,0.899,Male,Has,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,45.0,0,test
19616,city_100,0.887,Male,Has,no_enrollment,Graduate,STEM,6,,,>4,51.0,1,test
32743,city_116,0.743,Male,No,Full time course,High School,,2,,,never,54.0,0,test
10864,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,1,51.0,0,test
4809,city_71,0.884,Male,No,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,4,20.0,0,test
9303,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,13,10/49,Pvt Ltd,>4,70.0,0,test
2185,city_114,0.926,Male,Has,no_enrollment,Masters,STEM,18,100-500,Pvt Ltd,2,12.0,0,test
26447,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,48.0,1,test
18329,city_160,0.92,Male,No,Full time course,Graduate,STEM,4,,,1,42.0,1,test
14366,city_75,0.939,Male,Has,no_enrollment,Masters,STEM,13,50-99,Pvt Ltd,1,54.0,0,test
5937,city_173,0.878,Male,Has,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,2,90.0,0,test
39,city_16,0.91,,Has,no_enrollment,Masters,Other,10,100-500,Pvt Ltd,1,43.0,0,test
33005,city_21,0.624,,Has,no_enrollment,Masters,STEM,9,500-999,Pvt Ltd,1,326.0,0,test
12898,city_160,0.92,Male,Has,no_enrollment,Graduate,Humanities,9,,,1,72.0,0,test
19331,city_102,0.804,Male,No,no_enrollment,High School,,13,<10,Pvt Ltd,2,32.0,0,test
6918,city_109,0.701,Female,Has,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,1,18.0,0,test
24876,city_74,0.579,Male,Has,Part time course,Masters,STEM,4,500-999,Pvt Ltd,1,64.0,0,test
33335,city_99,0.915,Male,Has,no_enrollment,High School,,14,1000-4999,Pvt Ltd,1,6.0,1,test
16890,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,2,,,2,112.0,1,test
15237,city_103,0.92,,No,Full time course,Graduate,STEM,4,,,1,36.0,1,test
30004,city_160,0.92,Male,Has,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,1,72.0,0,test
9944,city_103,0.92,Male,Has,no_enrollment,Graduate,Humanities,16,50-99,Pvt Ltd,3,28.0,0,test
919,city_27,0.848,Male,No,no_enrollment,Graduate,STEM,8,,Pvt Ltd,never,56.0,1,test
17078,city_136,0.897,Male,No,no_enrollment,,,7,,,2,52.0,0,test
6662,city_115,0.789,Male,Has,no_enrollment,Graduate,STEM,19,50-99,Public Sector,2,80.0,0,test
21375,city_21,0.624,Female,No,Full time course,Graduate,STEM,8,,,never,53.0,1,test
26598,city_160,0.92,Male,Has,no_enrollment,Graduate,STEM,19,100-500,NGO,1,50.0,0,test
24971,city_76,0.698,,No,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,28.0,1,test
9768,city_103,0.92,Male,No,no_enrollment,Graduate,STEM,>20,,,>4,165.0,1,test
25197,city_36,0.893,Male,Has,no_enrollment,High School,,15,50-99,Pvt Ltd,1,25.0,0,test
21630,city_21,0.624,Male,Has,Full time course,Graduate,STEM,2,10/49,Early Stage Startup,1,33.0,1,test
8109,city_114,0.926,Male,Has,no_enrollment,Graduate,STEM,11,10000+,Public Sector,1,114.0,0,test
29082,city_114,0.926,Male,No,Full time course,High School,,7,500-999,Pvt Ltd,1,33.0,0,test
20639,city_114,0.926,Male,Has,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,>4,136.0,0,test
33209,city_128,0.527,Male,No,no_enrollment,Graduate,STEM,2,100-500,NGO,1,10.0,1,test
26806,city_103,0.92,Male,Has,no_enrollment,Masters,STEM,>20,,,2,66.0,0,test
28665,city_114,0.926,Male,No,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,2,44.0,0,test
20961,city_103,0.92,Male,No,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,35.0,0,test
19597,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,4,67.0,1,test
3000,city_16,0.91,Male,Has,no_enrollment,Graduate,Arts,3,<10,Funded Startup,1,18.0,0,test
22926,city_16,0.91,Male,Has,no_enrollment,,,9,50-99,Pvt Ltd,1,52.0,0,test
15379,city_138,0.836,,Has,Full time course,Masters,STEM,>20,500-999,Pvt Ltd,>4,29.0,0,test
28576,city_83,0.923,Male,Has,no_enrollment,Masters,Humanities,3,10000+,Pvt Ltd,1,20.0,0,test
4211,city_103,0.92,Female,Has,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,1,48.0,0,test
31260,city_8,0.698,Female,No,Full time course,Masters,STEM,4,,,1,72.0,0,test
12076,city_114,0.926,Male,Has,Full time course,Graduate,STEM,11,<10,Pvt Ltd,>4,23.0,0,test
26565,city_102,0.804,Male,Has,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,1,21.0,0,test
400,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,15,,,>4,23.0,0,test
5100,city_103,0.92,Male,Has,no_enrollment,Masters,STEM,14,50-99,Early Stage Startup,2,26.0,0,test
15233,city_41,0.8270000000000001,Male,No,Part time course,Graduate,Arts,4,,,1,111.0,1,test
20631,city_21,0.624,,Has,no_enrollment,Masters,STEM,1,5000-9999,Pvt Ltd,1,26.0,1,test
18874,city_57,0.866,Male,Has,no_enrollment,Graduate,STEM,6,100-500,,1,144.0,0,test
14634,city_11,0.55,,Has,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,>4,23.0,0,test
19424,city_100,0.887,Male,Has,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,22.0,0,test
21436,city_50,0.8959999999999999,Female,Has,Full time course,Graduate,STEM,10,10/49,Funded Startup,1,328.0,0,test
30248,city_103,0.92,Male,Has,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,>4,105.0,0,test
2989,city_160,0.92,Male,Has,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,1,19.0,0,test
1550,city_103,0.92,Male,Has,Full time course,Masters,STEM,5,,,1,55.0,1,test
8526,city_74,0.579,,Has,no_enrollment,Graduate,STEM,7,50-99,Early Stage Startup,1,43.0,0,test
19384,city_21,0.624,,No,Full time course,Masters,STEM,3,100-500,Pvt Ltd,3,74.0,0,test
12767,city_136,0.897,,Has,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,4,81.0,0,test
15609,city_65,0.802,Male,Has,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,>4,34.0,0,test
15543,city_114,0.926,Male,Has,no_enrollment,High School,,16,<10,Pvt Ltd,4,56.0,0,test
27712,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,2,71.0,1,test
9244,city_21,0.624,,No,Full time course,Graduate,STEM,10,1000-4999,Pvt Ltd,never,113.0,1,test
10317,city_75,0.939,Male,Has,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,1,17.0,0,test
3927,city_16,0.91,Male,Has,no_enrollment,Masters,Business Degree,>20,10000+,Pvt Ltd,2,48.0,0,test
1134,city_103,0.92,,Has,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,3,23.0,0,test
6785,city_158,0.7659999999999999,Male,Has,Full time course,Graduate,STEM,4,500-999,Pvt Ltd,1,56.0,0,test
6528,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,>4,102.0,0,test
15496,city_23,0.899,,Has,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,>4,26.0,0,test
27246,city_21,0.624,Male,No,no_enrollment,Graduate,STEM,<1,,Pvt Ltd,never,106.0,0,test
16439,city_21,0.624,Male,No,no_enrollment,Graduate,STEM,2,100-500,NGO,1,19.0,1,test
1335,city_103,0.92,,Has,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,4,17.0,0,test
5900,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,>4,80.0,0,test
16953,city_114,0.926,Male,Has,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,62.0,0,test
6533,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,1,52.0,0,test
18625,city_114,0.926,,Has,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,61.0,0,test
7428,city_138,0.836,Male,No,Full time course,Graduate,STEM,6,,,1,32.0,1,test
3840,city_16,0.91,Other,No,Full time course,Graduate,STEM,4,,,2,62.0,1,test
20324,city_21,0.624,,Has,,,,4,,,,18.0,1,test
19658,city_83,0.923,Male,Has,no_enrollment,Phd,STEM,9,10/49,Pvt Ltd,1,12.0,0,test
6595,city_21,0.624,Male,Has,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,3,60.0,0,test
28150,city_114,0.926,Female,No,Part time course,Graduate,STEM,15,50-99,Pvt Ltd,3,34.0,0,test
27609,city_104,0.924,,Has,no_enrollment,Graduate,Other,5,50-99,Pvt Ltd,1,55.0,0,test
16757,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,,,1,26.0,1,test
5586,city_160,0.92,Male,No,Full time course,Graduate,STEM,3,,Pvt Ltd,never,18.0,1,test
33219,city_103,0.92,,No,Part time course,Graduate,Business Degree,6,10/49,Pvt Ltd,2,48.0,0,test
22129,city_46,0.762,,Has,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,>4,55.0,0,test
17276,city_103,0.92,,Has,no_enrollment,,,9,,,never,14.0,0,test
9409,city_84,0.698,Other,Has,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,3,50.0,0,test
31945,city_100,0.887,Male,Has,no_enrollment,High School,,19,10/49,Pvt Ltd,>4,3.0,0,test
11427,city_103,0.92,Female,No,Full time course,Graduate,STEM,5,,,1,119.0,0,test
22192,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,10,,,1,39.0,1,test
3344,city_160,0.92,Male,Has,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,1,84.0,0,test
16491,city_114,0.926,Male,Has,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,39.0,0,test
31244,city_74,0.579,Male,Has,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,4,27.0,1,test
26737,city_99,0.915,Male,No,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,50.0,0,test
6404,city_73,0.754,Male,Has,no_enrollment,Masters,STEM,17,,Pvt Ltd,>4,52.0,0,test
7598,city_46,0.762,,Has,Part time course,Graduate,STEM,9,50-99,Public Sector,2,298.0,0,test
16192,city_103,0.92,Female,Has,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,>4,25.0,0,test
31342,city_104,0.924,Male,Has,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,2,62.0,0,test
24279,city_158,0.7659999999999999,,Has,no_enrollment,Graduate,STEM,3,50-99,Early Stage Startup,1,18.0,0,test
27979,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,21.0,0,test
4227,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,2,126.0,0,test
17231,city_36,0.893,Male,Has,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,32.0,0,test
20047,city_98,0.949,Male,Has,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,11.0,0,test
4913,city_90,0.698,,Has,Full time course,Graduate,STEM,9,,,1,53.0,1,test
24144,city_28,0.939,Male,Has,Part time course,High School,,3,5000-9999,Pvt Ltd,>4,166.0,0,test
19953,city_16,0.91,Male,No,Full time course,Masters,STEM,8,,,4,56.0,0,test
4204,city_104,0.924,Male,Has,Full time course,Primary School,,11,,,1,8.0,0,test
4758,city_57,0.866,,No,,,,9,,,never,59.0,0,test
3834,city_64,0.6659999999999999,Male,Has,no_enrollment,High School,,>20,10000+,Pvt Ltd,3,116.0,0,test
31583,city_160,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,60.0,0,test
26282,city_24,0.698,Male,Has,Full time course,Graduate,STEM,6,10/49,Pvt Ltd,2,100.0,0,test
18398,city_21,0.624,,Has,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,1,10.0,1,test
12577,city_16,0.91,Male,No,no_enrollment,Phd,STEM,>20,500-999,Public Sector,>4,27.0,0,test
24236,city_21,0.624,Male,No,no_enrollment,Graduate,STEM,1,10/49,Early Stage Startup,1,44.0,1,test
19425,city_21,0.624,,Has,Full time course,Graduate,STEM,8,50-99,Pvt Ltd,2,32.0,0,test
12376,city_64,0.6659999999999999,Male,Has,no_enrollment,Graduate,No Major,5,50-99,Pvt Ltd,3,26.0,0,test
958,city_103,0.92,Male,Has,Full time course,Graduate,STEM,4,1000-4999,Pvt Ltd,1,124.0,0,test
